	solver_type	prot_per_class	num_unlearned_samples	iter	et_retrain	et_unlearn	prot_dev_01	prot_dev_02	prot_dev_12	n_retrain	tr_M0_nAcc	tr_M1_nAcc	tr_retain_corr_M1	tr_lost_preds_M1	tr_imp_corr_M1	tr_M2_nAcc	tr_retain_corr_M2	tr_lost_preds_M2	tr_imp_corr_M2	tr_M0_Bacc	tr_M1_Bacc	tr_M2_Bacc	tr_M0_AUC	tr_M1_AUC	tr_M2_AUC	n_test	te_M0_nAcc	te_M1_nAcc	te_retain_corr_M1	te_lost_preds_M1	te_imp_corr_M1	te_M2_nAcc	te_retain_corr_M2	te_lost_preds_M2	te_imp_corr_M2	te_M0_Bacc	te_M1_Bacc	te_M2_Bacc	te_M0_AUC	te_M1_AUC	te_M2_AUC
0	lbfgs	1	2	0	0.010516862074534	0.0002991000811258	2250.37003	8357.38325	10607.75151	11706	8707.0	8707.0	8707	0	0	8707.0	8707	0	0	0.5	0.5	0.5	0.7296	0.6162	0.7102	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.6191	0.7164
1	lbfgs	1	2	1	0.0119742433230082	0.0004940827687581	2211.4777	8357.3834	10568.85936	11706	8707.0	8707.0	8707	0	0	8707.0	8707	0	0	0.5	0.5	0.5	0.7295	0.6083	0.71	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.6105	0.7164
2	lbfgs	1	2	2	0.0101834535598754	0.0002882838249206	106.07722	8357.53723	8463.60664	11706	8706.0	8706.0	8706	0	0	8710.0	8706	0	4	0.5	0.5	0.5007	0.7296	0.7243	0.4837	2927	2237.0	2237.0	2237	0	0	2238.0	2237	0	1	0.5	0.5	0.5007	0.729	0.7203	0.4826
3	lbfgs	1	12	0	0.0125171144803365	0.0004040996233622	810.68966	8357.38343	7546.69427	11696	8702.0	8702.0	8702	0	0	8702.0	8702	0	0	0.5	0.5	0.5	0.7297	0.7118	0.71	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.711	0.7164
4	lbfgs	1	12	1	0.0093859632809956	0.0004112402598063	552.7098	8357.38344	7804.67421	11696	8699.0	8699.0	8699	0	0	8699.0	8699	0	0	0.5	0.5	0.5	0.7297	0.7235	0.7102	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7205	0.7165
5	lbfgs	1	12	2	0.0095441977183024	0.0004120230674743	1064.07816	8357.38347	9421.46055	11696	8698.0	8698.0	8698	0	0	8698.0	8698	0	0	0.5	0.5	0.5	0.7296	0.6973	0.71	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7	0.7164
6	lbfgs	1	118	0	0.0092549204826354	0.0004367272059122	552.13555	8357.38347	7805.24825	11591	8632.0	8632.0	8632	0	0	8632.0	8632	0	0	0.5	0.5	0.5	0.7308	0.7233	0.7111	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7205	0.7164
7	lbfgs	1	118	1	0.0089294989903767	0.0004638234774271	167.30043	8357.38346	8501.89315	11590	8628.0	8628.0	8628	0	0	8628.0	8628	0	0	0.5	0.5	0.5	0.7294	0.6095	0.7105	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.6086	0.7165
8	lbfgs	1	118	2	0.012779680887858	0.0004195094108581	900.08324	8357.38345	9257.46537	11590	8621.0	8621.0	8621	0	0	8621.0	8621	0	0	0.5	0.5	0.5	0.73	0.6954	0.7102	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.6962	0.7165
9	lbfgs	1	586	0	0.008667500813802	0.0005445122718811	3764.30388	8357.38345	4593.08382	11137	8289.0	8289.0	8289	0	0	8289.0	8289	0	0	0.5	0.5	0.5	0.7308	0.7066	0.7111	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7036	0.7168
10	lbfgs	1	586	1	0.0082123160362243	0.0004606127738952	1383.68374	8357.38346	6973.70067	11135	8272.0	8272.0	8272	0	0	8272.0	8272	0	0	0.5	0.5	0.5	0.732	0.7246	0.7119	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7212	0.7168
11	lbfgs	1	586	2	0.008120326201121	0.000451656182607	2473.04346	8357.38345	5884.34223	11144	8282.0	8282.0	8282	0	0	8282.0	8282	0	0	0.5	0.5	0.5	0.7282	0.7136	0.7091	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7115	0.7168
12	lbfgs	1	1171	0	0.0089258591334025	0.0004800597826639	209.53387	8357.38346	8158.29471	10595	7881.0	7881.0	7881	0	0	7881.0	7881	0	0	0.5	0.5	0.5	0.728	0.7137	0.7084	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7144	0.7172
13	lbfgs	1	1171	1	0.0078021208445231	0.0005252599716186	1516.90088	8357.38346	6840.48367	10610	7883.0	7883.0	7883	0	0	7883.0	7883	0	0	0.5	0.5	0.5	0.7327	0.702	0.7124	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7013	0.7171
14	lbfgs	1	1171	2	0.0102907101313273	0.0005444725354512	573.77184	8357.38346	7798.26327	10600	7871.0	7871.0	7871	0	0	7871.0	7871	0	0	0.5	0.5	0.5	0.7292	0.7078	0.7104	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7087	0.7171
15	lbfgs	1	2342	0	0.0108530322710673	0.0005318403244018	3705.31102	8357.38347	4652.07618	9594	7108.0	7108.0	7108	0	0	7108.0	7108	0	0	0.5	0.5	0.5	0.7307	0.7259	0.7134	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7248	0.718
16	lbfgs	1	2342	1	0.0094507972399393	0.0004976511001586	3157.75973	8357.38347	5199.627	9587	7135.0	7135.0	7135	0	0	7135.0	7135	0	0	0.5	0.5	0.5	0.7331	0.7204	0.7146	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7181	0.718
17	lbfgs	1	2342	2	0.0076093037923177	0.0005199114481608	3689.75235	8357.38347	4667.63564	9570	7119.0	7119.0	7119	0	0	7119.0	7119	0	0	0.5	0.5	0.5	0.7323	0.7166	0.715	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.729	0.7116	0.7179
0	lbfgs	2	2	0	0.0131577134132385	0.000365408261617	1680.98631	5350.3389	6087.30095	11706	8707.0	8707.0	8707	0	0	8707.0	8707	0	0	0.5	0.5	0.5	0.7248	0.7229	0.734	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.7128	0.734
1	lbfgs	2	2	1	0.0124090075492858	0.000345245997111	1128.88127	5350.33893	5939.13769	11706	8707.0	8707.0	8707	0	0	8707.0	8707	0	0	0.5	0.5	0.5	0.7247	0.7041	0.7339	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.6945	0.734
2	lbfgs	2	2	2	0.0130434115727742	0.0003557562828063	1265.92274	5350.33885	4577.53113	11706	8707.0	8707.0	8707	0	0	8707.0	8707	0	0	0.5	0.5	0.5	0.7247	0.7248	0.734	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.7188	0.7341
3	lbfgs	2	12	0	0.0116621812184651	0.0005122224489847	1515.53234	5350.39789	4320.18283	11696	8697.0	8697.0	8697	0	0	8309.0	8011	686	298	0.5	0.5	0.5102	0.7246	0.72	0.5784	2927	2237.0	2237.0	2237	0	0	2150.0	2070	167	80	0.5	0.5	0.5206	0.7156	0.7117	0.5895
4	lbfgs	2	12	1	0.0106534878412882	0.0005655606587727	2492.62107	5350.39563	4146.95498	11696	8702.0	8702.0	8702	0	0	6619.0	4750	3952	1869	0.5	0.5	0.5851	0.7246	0.72	0.6087	2927	2237.0	2237.0	2237	0	0	1650.0	1206	1031	444	0.5	0.5	0.5913	0.7156	0.7121	0.6322
5	lbfgs	2	12	2	0.0113064885139465	0.000564960638682	4119.49677	5350.40697	8134.72391	11696	8700.0	8700.0	8700	0	0	7391.0	5992	2708	1399	0.5	0.5	0.5778	0.7247	0.7367	0.5385	2927	2237.0	2237.0	2237	0	0	1847.0	1535	702	312	0.5	0.5	0.5692	0.7156	0.7287	0.5313
6	lbfgs	2	118	0	0.0103880723317464	0.000638214747111	1176.8375	5350.39696	4709.54845	11590	8618.0	8618.0	8618	0	0	8618.0	8613	5	5	0.5	0.5	0.5006	0.7248	0.7317	0.2775	2927	2237.0	2237.0	2237	0	0	2235.0	2235	2	0	0.5	0.5	0.4996	0.7156	0.7235	0.2776
7	lbfgs	2	118	1	0.0112920999526977	0.0006256779034932	1183.06131	5350.33888	5037.82771	11590	8620.0	8620.0	8620	0	0	8620.0	8620	0	0	0.5	0.5	0.5	0.725	0.7078	0.7339	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.7016	0.7342
8	lbfgs	2	118	2	0.0105174541473388	0.0006140987078348	1081.44555	5350.39731	4631.13544	11590	8622.0	8622.0	8622	0	0	8604.0	8566	56	38	0.5	0.5	0.5032	0.7243	0.7069	0.3156	2927	2237.0	2237.0	2237	0	0	2228.0	2223	14	5	0.5	0.5	0.5005	0.7156	0.6962	0.3155
9	lbfgs	2	586	0	0.010955532391866	0.0008164286613464	7071.73319	5350.33886	11009.44391	11136	8271.0	8271.0	8271	0	0	8271.0	8271	0	0	0.5	0.5	0.5	0.724	0.6698	0.7341	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.6713	0.7344
10	lbfgs	2	586	1	0.0126561999320983	0.0007662336031595	1964.46659	5350.33887	5379.6662	11128	8293.0	8293.0	8293	0	0	8293.0	8293	0	0	0.5	0.5	0.5	0.7252	0.7128	0.7351	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.7029	0.7344
11	lbfgs	2	586	2	0.0128644784291585	0.0008219281832377	1672.98183	5350.33887	6348.00258	11135	8304.0	8304.0	8304	0	0	8304.0	8304	0	0	0.5	0.5	0.5	0.7237	0.6701	0.7347	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.663	0.7344
12	lbfgs	2	1171	0	0.0136779069900512	0.0008520563443501	1073.41497	5350.33887	5173.3328	10594	7879.0	7879.0	7879	0	0	7879.0	7879	0	0	0.5	0.5	0.5	0.7247	0.6938	0.7366	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.6847	0.7347
13	lbfgs	2	1171	1	0.0126966595649719	0.0009137272834777	792.56715	5350.33887	5423.47219	10588	7861.0	7861.0	7861	0	0	7861.0	7861	0	0	0.5	0.5	0.5	0.7244	0.7158	0.7352	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.7123	0.7348
14	lbfgs	2	1171	2	0.0113084276517232	0.0009849508603413	3258.41871	5350.33888	6927.12685	10596	7881.0	7881.0	7881	0	0	7881.0	7881	0	0	0.5	0.5	0.5	0.7266	0.7031	0.7345	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.6979	0.7347
15	lbfgs	2	2342	0	0.0123039245605468	0.0008800903956095	1314.91294	5350.33888	5500.18611	9595	7137.0	7137.0	7137	0	0	7137.0	7137	0	0	0.5	0.5	0.5	0.7259	0.6961	0.7375	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.6842	0.7359
16	lbfgs	2	2342	1	0.0116879979769388	0.0008871038754781	1999.91519	5350.33888	3771.61161	9590	7112.0	7112.0	7112	0	0	7112.0	7112	0	0	0.5	0.5	0.5	0.7267	0.7165	0.7386	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.7035	0.7359
17	lbfgs	2	2342	2	0.0107117732365926	0.0008032282193501	1166.02699	5350.33888	5101.86194	9586	7146.0	7146.0	7146	0	0	7146.0	7146	0	0	0.5	0.5	0.5	0.7264	0.7211	0.7355	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7156	0.7131	0.7359
0	lbfgs	3	2	0	0.0138708273569742	0.0004778663317362	2580.61544	4506.33754	4978.58899	11706	8707.0	8707.0	8707	0	0	8707.0	8707	0	0	0.5	0.5	0.5	0.7327	0.7303	0.7314	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.716	0.7307
1	lbfgs	3	2	1	0.0156559546788533	0.0004934469858805	4709.57197	4506.33766	6842.18774	11706	8708.0	8708.0	8708	0	0	8708.0	8708	0	0	0.5	0.5	0.5	0.7329	0.7159	0.7316	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7143	0.7309
2	lbfgs	3	2	2	0.0151243170102437	0.0004693627357482	2655.77624	4506.33761	3166.77505	11706	8706.0	8706.0	8706	0	0	8706.0	8706	0	0	0.5	0.5	0.5	0.7328	0.7196	0.7317	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7121	0.731
3	lbfgs	3	12	0	0.0160070339838663	0.000739586353302	7268.63878	4506.37616	9770.20791	11696	8698.0	8698.0	8698	0	0	8699.0	8698	0	1	0.5	0.5	0.5002	0.7328	0.7138	0.333	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7129	0.3542
4	lbfgs	3	12	1	0.0158937533696492	0.0007543524106343	5361.33223	4506.37489	7547.11165	11696	8699.0	8699.0	8699	0	0	8570.0	8494	205	76	0.5	0.5	0.5009	0.7327	0.7282	0.4905	2927	2237.0	2237.0	2237	0	0	2204.0	2192	45	12	0.5	0.5	0.4986	0.7169	0.7287	0.4903
5	lbfgs	3	12	2	0.0136485576629638	0.0007549325625101	2459.39245	4506.33753	4215.61299	11696	8699.0	8699.0	8699	0	0	8699.0	8699	0	0	0.5	0.5	0.5	0.7327	0.7167	0.7312	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7082	0.7309
6	lbfgs	3	118	0	0.0137486894925435	0.0008256276448567	3389.81367	4506.37848	6334.96221	11590	8620.0	8620.0	8620	0	0	8513.0	8447	173	66	0.5	0.5	0.5011	0.7328	0.7063	0.3035	2927	2237.0	2237.0	2237	0	0	2186.0	2179	58	7	0.5	0.5	0.4921	0.7169	0.6998	0.3066
7	lbfgs	3	118	1	0.0144210179646809	0.0008189479509989	2111.95713	4506.33755	4786.39069	11592	8621.0	8621.0	8621	0	0	8621.0	8621	0	0	0.5	0.5	0.5	0.733	0.7324	0.7307	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7181	0.7308
8	lbfgs	3	118	2	0.0133236726125081	0.0008555094401041	4801.41085	4506.33759	7000.93656	11591	8623.0	8623.0	8623	0	0	8623.0	8623	0	0	0.5	0.5	0.5	0.733	0.7346	0.7322	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7231	0.7309
9	lbfgs	3	586	0	0.0126346429189046	0.0008824586868286	1848.59454	4506.33757	3443.16244	11139	8277.0	8277.0	8277	0	0	8277.0	8277	0	0	0.5	0.5	0.5	0.7318	0.7233	0.7309	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7158	0.7309
10	lbfgs	3	586	1	0.0150864481925964	0.0008790810902913	3507.86149	4506.33758	6656.44188	11134	8280.0	8280.0	8280	0	0	8280.0	8280	0	0	0.5	0.5	0.5	0.7319	0.6988	0.7324	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.6939	0.7309
11	lbfgs	3	586	2	0.0171143730481465	0.000887374083201	8900.46167	4506.33759	11348.92101	11129	8279.0	8279.0	8279	0	0	8279.0	8279	0	0	0.5	0.5	0.5	0.7355	0.7066	0.7343	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7043	0.7309
12	lbfgs	3	1171	0	0.0133962035179138	0.0013841907183329	925.33429	4506.33758	4028.45908	10601	7889.0	7889.0	7889	0	0	7889.0	7889	0	0	0.5	0.5	0.5	0.7324	0.7224	0.7308	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7134	0.7309
13	lbfgs	3	1171	1	0.0140986720720926	0.0008909622828165	7129.03401	4506.33757	9522.26761	10586	7891.0	7891.0	7891	0	0	7891.0	7891	0	0	0.5	0.5	0.5	0.7321	0.6761	0.7301	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.6786	0.7309
14	lbfgs	3	1171	2	0.014260462919871	0.0009075005849202	1018.9305	4506.33757	4008.52849	10600	7901.0	7901.0	7901	0	0	7901.0	7901	0	0	0.5	0.5	0.5	0.7312	0.7128	0.7309	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7011	0.7309
15	lbfgs	3	2342	0	0.0149809161822001	0.0012897133827209	2721.56714	4506.33758	3007.8393	9571	7128.0	7128.0	7128	0	0	7128.0	7128	0	0	0.5	0.5	0.5	0.7334	0.728	0.7335	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7179	0.7312
16	lbfgs	3	2342	1	0.0161564946174621	0.0010362267494201	2701.29021	4506.33758	5247.65737	9575	7157.0	7157.0	7157	0	0	7157.0	7157	0	0	0.5	0.5	0.5	0.7335	0.7214	0.7348	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.7096	0.7312
17	lbfgs	3	2342	2	0.01735759973526	0.0011998176574707	7568.92436	4506.33758	10030.31056	9601	7150.0	7150.0	7150	0	0	7150.0	7150	0	0	0.5	0.5	0.5	0.7338	0.6524	0.7342	2927	2237.0	2237.0	2237	0	0	2237.0	2237	0	0	0.5	0.5	0.5	0.7169	0.6563	0.7313
0	wgd	1	2	0	0.0008792757987976	0.0002376039822896	0.00054	4.90136	4.9014	11706	7103.0	7102.0	7101	2	1	6459.0	4977	2126	1482	0.661	0.6611	0.5819	0.7405	0.7405	0.6204	2927	1756.0	1755.0	1755	1	0	1588.0	1209	547	379	0.6636	0.6629	0.5774	0.7445	0.7444	0.6113
1	wgd	1	2	1	0.0008665204048156	0.0002145767211914	0.00025	4.89787	4.89776	11706	7102.0	7101.0	7100	2	1	6440.0	4713	2389	1727	0.661	0.661	0.5783	0.7405	0.7405	0.6228	2927	1756.0	1755.0	1755	1	0	1596.0	1143	613	453	0.6636	0.6629	0.5732	0.7445	0.7445	0.6215
2	wgd	1	2	2	0.0008199294408162	0.0002181410789489	0.00034	4.89554	4.8956	11706	7104.0	7105.0	7104	0	1	6324.0	5717	1387	607	0.6611	0.6611	0.6211	0.7405	0.7405	0.6497	2927	1756.0	1756.0	1756	0	0	1579.0	1432	324	147	0.6636	0.6636	0.6356	0.7445	0.7444	0.6684
3	wgd	1	12	0	0.0008524854977925	0.0003402511278788	0.00129	4.89672	4.89633	11696	7095.0	7095.0	7093	2	2	6381.0	4619	2476	1762	0.661	0.6612	0.548	0.7405	0.7404	0.5321	2927	1756.0	1755.0	1755	1	0	1603.0	1151	605	452	0.6636	0.6629	0.5547	0.7445	0.7444	0.5344
