	solver_type	prot_per_class	num_unlearned_samples	iter	et_retrain	et_unlearn	prot_dev_01	prot_dev_02	prot_dev_12	n_retrain	tr_M0_nAcc	tr_M1_nAcc	tr_retain_corr_M1	tr_lost_preds_M1	tr_imp_corr_M1	tr_M2_nAcc	tr_retain_corr_M2	tr_lost_preds_M2	tr_imp_corr_M2	tr_M0_Bacc	tr_M1_Bacc	tr_M2_Bacc	tr_M0_AUC	tr_M1_AUC	tr_M2_AUC	n_test	te_M0_nAcc	te_M1_nAcc	te_retain_corr_M1	te_lost_preds_M1	te_imp_corr_M1	te_M2_nAcc	te_retain_corr_M2	te_lost_preds_M2	te_imp_corr_M2	te_M0_Bacc	te_M1_Bacc	te_M2_Bacc	te_M0_AUC	te_M1_AUC	te_M2_AUC
12	wgd	2	3295	0	0.0036461909612019	0.0008304595947265	0.03241	5.05778	5.05326	29788	19806.0	19791.0	19772	34	19	16394.0	8894	10912	7500	0.689	0.6906	0.5394	0.7371	0.7373	0.5386	8238	5457.0	5456.0	5453	4	3	4515.0	2463	2994	2052	0.6818	0.6827	0.539	0.7317	0.7318	0.5462
13	wgd	2	3295	1	0.0036008675893147	0.0008388519287109	0.03267	5.0573	5.05094	29817	19824.0	19799.0	19782	42	17	22590.0	15882	3942	6708	0.6902	0.6914	0.6712	0.7386	0.7421	0.7674	8238	5457.0	5457.0	5452	5	5	6197.0	4384	1073	1813	0.6818	0.6837	0.6635	0.7317	0.7349	0.7682
14	wgd	2	3295	2	0.0025956590970357	0.0005883812904357	0.04294	5.05757	5.05918	29810	19800.0	19796.0	19788	12	8	20431.0	12858	6942	7573	0.6883	0.6893	0.5709	0.7389	0.7402	0.6086	8238	5457.0	5459.0	5457	0	2	5628.0	3577	1880	2051	0.6818	0.6829	0.5686	0.7317	0.7331	0.613
15	wgd	2	6590	0	0.0020053625106811	0.0006526390711466	0.03903	5.0573	5.05388	26970	17904.0	17903.0	17894	10	9	19885.0	14525	3379	5360	0.6898	0.6904	0.6414	0.739	0.7403	0.7243	8238	5457.0	5458.0	5456	1	2	6043.0	4458	999	1585	0.6818	0.6824	0.6394	0.7317	0.7329	0.7202
16	wgd	2	6590	1	0.0020212610562642	0.0006391962369283	0.02802	5.05749	5.05148	26963	18022.0	18020.0	18008	14	12	20173.0	14745	3277	5428	0.69	0.6913	0.6536	0.7403	0.7412	0.736	8238	5457.0	5458.0	5456	1	2	6148.0	4489	968	1659	0.6818	0.6824	0.6555	0.7317	0.7329	0.7353
17	wgd	2	6590	2	0.0019950668017069	0.0006322622299194	0.04235	5.05791	5.06044	26971	17943.0	17945.0	17941	2	4	18562.0	11970	5973	6592	0.6884	0.6885	0.5852	0.7386	0.7388	0.632	8238	5457.0	5458.0	5456	1	2	5674.0	3682	1775	1992	0.6818	0.6824	0.5871	0.7317	0.7318	0.6338
0	wgd	3	4	0	0.0070818980534871	0.0009275197982788	0.0274	5.05465	5.05643	32946	21900.0	21880.0	21864	36	16	19529.0	19196	2704	333	0.6888	0.6902	0.6713	0.741	0.7401	0.7422	8238	5458.0	5456.0	5455	3	1	4874.0	4798	660	76	0.6824	0.6827	0.6624	0.7341	0.7327	0.7352
1	wgd	3	4	1	0.0031496922175089	0.0004406809806823	0.03853	5.05382	5.05543	32946	21900.0	21879.0	21861	39	18	22684.0	19407	2493	3277	0.6888	0.6903	0.6626	0.741	0.7402	0.7243	8238	5458.0	5457.0	5455	3	2	5705.0	4884	574	821	0.6824	0.6832	0.6554	0.7341	0.7331	0.7226
2	wgd	3	4	2	0.0043887019157409	0.0004477739334106	0.03892	5.05732	5.05675	32946	21900.0	21882.0	21867	33	15	20438.0	20066	1834	372	0.6888	0.6902	0.6815	0.741	0.7402	0.7346	8238	5458.0	5456.0	5455	3	1	5098.0	5014	444	84	0.6824	0.6827	0.6712	0.7341	0.7329	0.7259
3	wgd	3	33	0	0.0059678276379903	0.0011001427968343	0.02308	5.05338	5.05371	32917	21878.0	21879.0	21874	4	5	26014.0	20488	1390	5526	0.6888	0.6884	0.6607	0.741	0.7395	0.759	8238	5458.0	5456.0	5456	2	0	6521.0	5150	308	1371	0.6824	0.6813	0.6693	0.7341	0.7324	0.7568
4	wgd	3	33	1	0.0062377055486043	0.0010094960530598	0.03541	5.05737	5.0571	32917	21880.0	21858.0	21840	40	18	24969.0	19027	2853	5942	0.6887	0.6902	0.6328	0.7409	0.7411	0.6815	8238	5458.0	5458.0	5455	3	3	6265.0	4768	690	1497	0.6824	0.6838	0.6285	0.7341	0.7341	0.6811
5	wgd	3	33	2	0.0030657728513081	0.0006461302439371	0.03729	5.05343	5.05632	32917	21884.0	21859.0	21840	44	19	19111.0	15228	6656	3883	0.689	0.6905	0.6028	0.7412	0.7414	0.6953	8238	5458.0	5458.0	5455	3	3	4693.0	3731	1727	962	0.6824	0.6838	0.5964	0.7341	0.7345	0.6901
6	wgd	3	330	0	0.0048836509386698	0.0010012745857238	0.02495	5.05251	5.05451	32622	21692.0	21683.0	21672	20	11	22226.0	18344	3348	3882	0.6888	0.6898	0.6276	0.7406	0.7395	0.7035	8238	5458.0	5459.0	5458	0	1	5614.0	4637	821	977	0.6824	0.6829	0.6231	0.7341	0.7323	0.6963
7	wgd	3	330	1	0.0041962504386901	0.0009261449178059	0.03809	5.05164	5.05088	32621	21681.0	21680.0	21677	4	3	18759.0	14253	7428	4506	0.6883	0.6878	0.6067	0.7405	0.7404	0.6916	8238	5458.0	5457.0	5457	1	0	4696.0	3547	1911	1149	0.6824	0.6818	0.6074	0.7341	0.7336	0.6897
8	wgd	3	330	2	0.0048848231633504	0.0009970982869466	0.03815	5.05196	5.05192	32624	21690.0	21687.0	21683	7	4	17399.0	13532	8158	3867	0.6886	0.6886	0.5741	0.7406	0.7384	0.6748	8238	5458.0	5458.0	5458	0	0	4372.0	3400	2058	972	0.6824	0.6824	0.5735	0.7341	0.7314	0.6693
9	wgd	3	1648	0	0.0040409088134765	0.0009491999944051	0.03023	5.05179	5.04897	31345	20821.0	20802.0	20785	36	17	23082.0	19990	831	3092	0.6886	0.6901	0.6862	0.7411	0.7409	0.7592	8238	5458.0	5456.0	5455	3	1	6041.0	5249	209	792	0.6824	0.6827	0.6822	0.7341	0.7337	0.7529
10	wgd	3	1648	1	0.0033655762672424	0.0007587552070617	0.04579	5.05157	5.05486	31352	20866.0	20864.0	20860	6	4	24830.0	20063	803	4767	0.6896	0.6889	0.6728	0.7421	0.7408	0.7768	8238	5458.0	5456.0	5456	2	0	6514.0	5258	200	1256	0.6824	0.6813	0.6703	0.7341	0.7327	0.77
11	wgd	3	1648	2	0.0064677874247233	0.0017189621925354	0.03912	5.05191	5.05251	31357	20834.0	20795.0	20780	54	15	23165.0	19262	1572	3903	0.6877	0.6886	0.6634	0.7392	0.7387	0.7494	8238	5458.0	5453.0	5452	6	1	6030.0	5059	399	971	0.6824	0.6825	0.6525	0.7341	0.7327	0.7442
12	wgd	3	3295	0	0.004370367527008	0.0007950901985168	0.03496	5.05127	5.0526	29822	19813.0	19800.0	19784	29	16	21471.0	19179	634	2292	0.688	0.6896	0.6988	0.7397	0.7404	0.7737	8238	5458.0	5461.0	5457	1	4	5914.0	5290	168	624	0.6824	0.6844	0.6949	0.7341	0.7348	0.7659
13	wgd	3	3295	1	0.0025706092516581	0.0007625182469685	0.03002	5.05116	5.05044	29816	19851.0	19844.0	19836	15	8	23444.0	19250	601	4194	0.6891	0.6897	0.6939	0.743	0.7419	0.7806	8238	5458.0	5459.0	5458	0	1	6437.0	5275	183	1162	0.6824	0.6829	0.6795	0.7341	0.7331	0.7739
14	wgd	3	3295	2	0.0027654647827148	0.0008038957913716	0.04316	5.05131	5.05321	29811	19765.0	19745.0	19727	38	18	22276.0	18882	883	3394	0.6881	0.6897	0.707	0.7399	0.7391	0.7643	8238	5458.0	5458.0	5455	3	3	6162.0	5221	237	941	0.6824	0.6838	0.6979	0.7341	0.7333	0.7546
15	wgd	3	6590	0	0.0043585697809855	0.0011679291725158	0.04096	5.05101	5.05304	27001	17975.0	17944.0	17928	47	16	20513.0	17395	580	3118	0.6902	0.6918	0.7181	0.742	0.7425	0.7764	8238	5458.0	5455.0	5452	6	3	6198.0	5283	175	915	0.6824	0.6836	0.7055	0.7341	0.7344	0.7694
16	wgd	3	6590	1	0.0033031781514485	0.0009675860404968	0.04162	5.0513	5.05294	26943	17932.0	17926.0	17914	18	12	19582.0	17756	176	1826	0.6913	0.6926	0.7115	0.7423	0.7428	0.7821	8238	5458.0	5461.0	5458	0	3	5980.0	5404	54	576	0.6824	0.684	0.7018	0.7341	0.7341	0.7729
17	wgd	3	6590	2	0.0024951418240865	0.0008837024370829	0.03525	5.05124	5.05584	26987	17920.0	17918.0	17917	3	1	19685.0	17504	416	2181	0.6891	0.6889	0.7156	0.7423	0.7426	0.7784	8238	5458.0	5458.0	5458	0	0	6013.0	5364	94	649	0.6824	0.6824	0.7204	0.7341	0.734	0.7745
0	sgd	1	4	0	0.2874575932820638	0.0004063566525777	0.12355	7.85921	7.88727	32946	29241.0	29241.0	29241	0	0	29253.0	29230	11	23	0.5	0.5	0.5029	0.7045	0.7049	0.7808	8238	7303.0	7303.0	7303	0	0	7305.0	7300	3	5	0.5	0.5	0.5025	0.7066	0.7071	0.7759
1	sgd	1	4	1	0.2808738231658935	0.0002377867698669	0.10213	7.85941	7.89817	32946	29241.0	29241.0	29241	0	0	29264.0	29227	14	37	0.5	0.5	0.5048	0.7045	0.7047	0.7799	8238	7303.0	7303.0	7303	0	0	7305.0	7300	3	5	0.5	0.5	0.5025	0.7066	0.7067	0.7766
2	sgd	1	4	2	0.2858382741610209	0.0003265817960103	0.1542	7.85373	7.89031	32946	29241.0	29241.0	29241	0	0	29303.0	29196	45	107	0.5	0.5	0.5137	0.7045	0.704	0.7717	8238	7303.0	7303.0	7303	0	0	7314.0	7295	8	19	0.5	0.5	0.5096	0.7066	0.7062	0.7672
3	sgd	1	33	0	0.2878713448842366	0.0004247506459554	0.1545	7.84768	7.86266	32917	29219.0	29219.0	29219	0	0	29242.0	29204	15	38	0.5	0.5	0.5049	0.7045	0.704	0.7693	8238	7303.0	7303.0	7303	0	0	7310.0	7299	4	11	0.5	0.5	0.5056	0.7066	0.7061	0.7634
4	sgd	1	33	1	0.2917270064353943	0.0005184610684712	0.16129	7.84436	7.90158	32917	29217.0	29217.0	29217	0	0	29254.0	29186	31	68	0.5	0.5	0.5087	0.7045	0.7043	0.7634	8238	7303.0	7303.0	7303	0	0	7312.0	7296	7	16	0.5	0.5	0.5081	0.7066	0.7065	0.7601
5	sgd	1	33	2	0.2618557612101237	0.0004138191541035	0.20724	7.85013	7.90227	32917	29214.0	29214.0	29214	0	0	29219.0	29210	4	9	0.5	0.5	0.5011	0.7045	0.7054	0.7593	8238	7303.0	7303.0	7303	0	0	7305.0	7302	1	3	0.5	0.5	0.5015	0.7066	0.7074	0.7575
6	sgd	1	330	0	0.2615457653999328	0.0003915786743164	0.14252	7.84734	7.8807	32620	28957.0	28957.0	28957	0	0	28963.0	28951	6	12	0.5	0.5	0.5015	0.7039	0.7036	0.763	8238	7303.0	7303.0	7303	0	0	7306.0	7302	1	4	0.5	0.5	0.5021	0.7066	0.7064	0.7607
7	sgd	1	330	1	0.2659121354420979	0.0004557847976684	0.18153	7.84806	7.9033	32620	28953.0	28953.0	28953	0	0	28959.0	28947	6	12	0.5	0.5	0.5015	0.7037	0.7039	0.7622	8238	7303.0	7303.0	7303	0	0	7306.0	7302	1	4	0.5	0.5	0.5021	0.7066	0.7067	0.7596
8	sgd	1	330	2	0.2560459812482198	0.0004068771998087	0.11246	7.84698	7.85915	32621	28952.0	28952.0	28952	0	0	28963.0	28940	12	23	0.5	0.5	0.5029	0.7045	0.7046	0.7637	8238	7303.0	7303.0	7303	0	0	7308.0	7301	2	7	0.5	0.5	0.5036	0.7066	0.7067	0.7606
9	sgd	1	1648	0	0.2633689721425374	0.0004516760508219	0.14484	7.84405	7.74003	31344	27833.0	27833.0	27833	0	0	27844.0	27824	9	20	0.5	0.5	0.5027	0.7055	0.7058	0.7626	8238	7303.0	7303.0	7303	0	0	7308.0	7301	2	7	0.5	0.5	0.5036	0.7066	0.7068	0.7588
10	sgd	1	1648	1	0.248810875415802	0.0005256692568461	0.17874	7.845	7.82648	31338	27799.0	27799.0	27799	0	0	27813.0	27793	6	20	0.5	0.5	0.5027	0.7042	0.7049	0.7616	8238	7303.0	7303.0	7303	0	0	7307.0	7302	1	5	0.5	0.5	0.5026	0.7066	0.7072	0.7587
11	sgd	1	1648	2	0.2705053408940633	0.0005549391110738	0.1686	7.84478	7.80799	31351	27817.0	27817.0	27817	0	0	27827.0	27809	8	18	0.5	0.5	0.5024	0.7044	0.7044	0.7633	8238	7303.0	7303.0	7303	0	0	7307.0	7302	1	5	0.5	0.5	0.5026	0.7066	0.7066	0.7599
12	sgd	1	3295	0	0.2895821770032247	0.000504457950592	0.23503	7.8436	7.76235	29814	26452.0	26452.0	26452	0	0	26459.0	26445	7	14	0.5	0.5	0.5019	0.7073	0.7093	0.7636	8238	7303.0	7303.0	7303	0	0	7307.0	7302	1	5	0.5	0.5	0.5026	0.7066	0.7085	0.7584
13	sgd	1	3295	1	0.2419503808021545	0.0005183021227518	0.2477	7.84363	7.72282	29808	26462.0	26462.0	26462	0	0	26469.0	26456	6	13	0.5	0.5	0.5018	0.7064	0.7065	0.7633	8238	7303.0	7303.0	7303	0	0	7307.0	7302	1	5	0.5	0.5	0.5026	0.7066	0.7066	0.7581
14	sgd	1	3295	2	0.245699938138326	0.000659437974294	0.30299	7.8456	7.76214	29814	26477.0	26477.0	26477	0	0	26480.0	26470	7	10	0.5	0.5	0.5014	0.7012	0.7023	0.7606	8238	7303.0	7303.0	7303	0	0	7307.0	7302	1	5	0.5	0.5	0.5026	0.7066	0.7076	0.7601
15	sgd	1	6590	0	0.2172703544298807	0.0006032268206278	0.42331	7.84435	7.617	26994	23979.0	23979.0	23979	0	0	23981.0	23975	4	6	0.5	0.5	0.5009	0.7012	0.7028	0.7582	8238	7303.0	7303.0	7303	0	0	7304.0	7302	1	2	0.5	0.5	0.501	0.7066	0.7081	0.759
16	sgd	1	6590	1	0.22256547609965	0.0006404121716817	0.43708	7.8442	7.6256	26970	23938.0	23938.0	23938	0	0	23943.0	23934	4	9	0.5	0.5	0.5014	0.7002	0.7019	0.7603	8238	7303.0	7303.0	7303	0	0	7304.0	7302	1	2	0.5	0.5	0.501	0.7066	0.7081	0.7589
17	sgd	1	6590	2	0.2207880814870198	0.0005943695704142	0.42236	7.84374	7.62322	26959	23969.0	23969.0	23969	0	0	23974.0	23966	3	8	0.5	0.5	0.5013	0.7046	0.7067	0.7631	8238	7303.0	7303.0	7303	0	0	7304.0	7302	1	2	0.5	0.5	0.501	0.7066	0.7084	0.7586
0	sgd	2	4	0	0.3069586435953776	0.0004615704218546	0.80729	6.72625	6.76055	32946	29241.0	29241.0	29241	0	0	29388.0	29144	97	244	0.5	0.5	0.5313	0.6874	0.6875	0.7858	8238	7303.0	7303.0	7303	0	0	7341.0	7280	23	61	0.5	0.5	0.531	0.6915	0.6917	0.779
1	sgd	2	4	1	0.3058030764261881	0.0004726250966389	0.06285	6.73139	6.71397	32946	29242.0	29242.0	29242	0	0	29351.0	29170	72	181	0.5	0.5	0.5232	0.6874	0.6877	0.7745	8238	7303.0	7303.0	7303	0	0	7333.0	7289	14	44	0.5	0.5	0.5226	0.6915	0.6917	0.7712
2	sgd	2	4	2	0.3036739508310954	0.0005014220873514	0.80647	6.74016	6.73896	32946	29243.0	29243.0	29243	0	0	29254.0	29233	10	21	0.5	0.5	0.5027	0.6874	0.6877	0.7622	8238	7303.0	7303.0	7303	0	0	7305.0	7302	1	3	0.5	0.5	0.5015	0.6915	0.6916	0.7574
3	sgd	2	33	0	0.3392289400100708	0.0006150444348653	0.0794	6.72947	6.71673	32917	29215.0	29215.0	29215	0	0	29433.0	29062	153	371	0.5	0.5	0.5475	0.6874	0.6876	0.7917	8238	7303.0	7303.0	7303	0	0	7348.0	7257	46	91	0.5	0.5	0.5455	0.6915	0.6917	0.789
4	sgd	2	33	1	0.3669788837432861	0.0006671667098999	0.80842	6.72846	6.71708	32917	29216.0	29216.0	29216	0	0	29334.0	29132	84	202	0.5	0.5	0.5259	0.6875	0.688	0.7836	8238	7303.0	7303.0	7303	0	0	7337.0	7285	18	52	0.5	0.5	0.5266	0.6915	0.6917	0.7809
5	sgd	2	33	2	0.3334337711334229	0.0010840694109598	0.82673	6.7332	6.75185	32917	29217.0	29217.0	29217	0	0	29285.0	29167	50	118	0.5	0.5	0.5151	0.6874	0.6891	0.7786	8238	7303.0	7303.0	7303	0	0	7323.0	7291	12	32	0.5	0.5	0.5163	0.6915	0.6936	0.7725
6	sgd	2	330	0	0.3177353541056315	0.0007094065348307	0.28752	6.73317	6.7477	32622	28948.0	28948.0	28948	0	0	28992.0	28920	28	72	0.5	0.5	0.5093	0.6882	0.6903	0.7799	8238	7303.0	7303.0	7303	0	0	7312.0	7296	7	16	0.5	0.5	0.5081	0.6915	0.6941	0.7739
7	sgd	2	330	1	0.3448767066001892	0.0007056792577107	0.61379	6.72879	6.86442	32620	28947.0	28947.0	28947	0	0	29001.0	28925	22	76	0.5	0.5	0.51	0.6872	0.7027	0.7773	8238	7303.0	7303.0	7303	0	0	7314.0	7297	6	17	0.5	0.5	0.5087	0.6915	0.7047	0.7713
8	sgd	2	330	2	0.3697777907053629	0.0008300900459289	0.27118	6.72968	6.74357	32622	28955.0	28955.0	28955	0	0	29012.0	28914	41	98	0.5	0.5	0.5127	0.687	0.6887	0.7728	8238	7303.0	7303.0	7303	0	0	7317.0	7296	7	21	0.5	0.5	0.5108	0.6915	0.6939	0.7677
9	sgd	2	1648	0	0.3699114322662353	0.0007191737492879	0.09296	6.72887	6.68744	31345	27820.0	27820.0	27820	0	0	27859.0	27799	21	60	0.5	0.5	0.5081	0.6863	0.6874	0.7749	8238	7303.0	7303.0	7303	0	0	7311.0	7298	5	13	0.5	0.5	0.5066	0.6915	0.6922	0.7687
10	sgd	2	1648	1	0.3495715181032816	0.0007390101750691	0.26825	6.7287	6.69183	31337	27804.0	27804.0	27804	0	0	27838.0	27782	22	56	0.5	0.5	0.5075	0.688	0.6903	0.7748	8238	7303.0	7303.0	7303	0	0	7312.0	7299	4	13	0.5	0.5	0.5067	0.6915	0.6943	0.7687
11	sgd	2	1648	2	0.3112794836362203	0.0007449984550476	0.12204	6.72831	6.67621	31341	27839.0	27839.0	27839	0	0	27874.0	27817	22	57	0.5	0.5	0.5077	0.6881	0.6881	0.7764	8238	7303.0	7303.0	7303	0	0	7313.0	7299	4	14	0.5	0.5	0.5072	0.6915	0.6916	0.7706
12	sgd	2	3295	0	0.2996783375740051	0.0008567770322163	0.84327	6.72886	6.62324	29800	26444.0	26444.0	26444	0	0	26481.0	26423	21	58	0.5	0.5	0.5082	0.6874	0.6886	0.7752	8238	7303.0	7303.0	7303	0	0	7312.0	7299	4	13	0.5	0.5	0.5067	0.6915	0.6922	0.7686
13	sgd	2	3295	1	0.2932281732559204	0.0012356797854105	0.19065	6.72852	6.62209	29831	26498.0	26498.0	26498	0	0	26529.0	26480	18	49	0.5	0.5	0.507	0.6873	0.688	0.7746	8238	7303.0	7303.0	7303	0	0	7312.0	7299	4	13	0.5	0.5	0.5067	0.6915	0.6921	0.7688
14	sgd	2	3295	2	0.3174358526865641	0.0010540882746378	0.16914	6.7286	6.61934	29823	26467.0	26467.0	26467	0	0	26507.0	26447	20	60	0.5	0.5	0.5086	0.6893	0.69	0.7771	8238	7303.0	7303.0	7303	0	0	7311.0	7298	5	13	0.5	0.5	0.5066	0.6915	0.6919	0.7694
15	sgd	2	6590	0	0.2670176664988199	0.0009533286094665	0.89271	6.72917	6.54677	26965	23925.0	23928.0	23925	0	3	23953.0	23910	15	43	0.5	0.5005	0.5068	0.6871	0.7077	0.7757	8238	7303.0	7305.0	7303	0	2	7309.0	7300	3	9	0.5	0.5011	0.5046	0.6915	0.7095	0.7691
16	sgd	2	6590	1	0.3151940544446309	0.0012686451276143	0.74889	6.72903	6.65483	26968	23974.0	23977.0	23974	0	3	24006.0	23957	17	49	0.5	0.5005	0.5078	0.6902	0.7037	0.7755	8238	7303.0	7305.0	7303	0	2	7310.0	7299	4	11	0.5	0.5011	0.5056	0.6915	0.7037	0.7682
17	sgd	2	6590	2	0.2773348212242126	0.0021268049875895	0.90806	6.72868	6.50636	27004	23939.0	23941.0	23939	0	2	23964.0	23922	17	42	0.5	0.5003	0.5065	0.6872	0.6892	0.777	8238	7303.0	7305.0	7303	0	2	7311.0	7300	3	11	0.5	0.5011	0.5057	0.6915	0.6926	0.7696
0	sgd	3	4	0	0.3748464743296305	0.0006970127423604	0.68716	6.28324	6.3771	32946	29249.0	29248.0	29248	1	0	29508.0	28964	285	544	0.5011	0.5009	0.5696	0.7036	0.6989	0.7578	8238	7305.0	7305.0	7305	0	0	7364.0	7229	76	135	0.5011	0.5011	0.5681	0.7057	0.7031	0.7508
1	sgd	3	4	1	0.3788776954015096	0.0005871494611104	0.88468	6.2803	6.36909	32946	29248.0	29247.0	29247	1	0	29332.0	29179	69	153	0.5011	0.501	0.5205	0.7037	0.6995	0.7592	8238	7305.0	7305.0	7305	0	0	7326.0	7290	15	36	0.5011	0.5011	0.5193	0.7057	0.6982	0.7547
2	sgd	3	4	2	0.3528564929962158	0.0004987756411234	0.91371	6.27172	6.27522	32946	29248.0	29248.0	29248	0	0	29442.0	29069	179	373	0.5011	0.5011	0.5483	0.7037	0.7137	0.7854	8238	7305.0	7305.0	7305	0	0	7353.0	7265	40	88	0.5011	0.5011	0.5454	0.7057	0.7123	0.7791
3	sgd	3	33	0	0.3652677655220032	0.0007874766985575	0.73554	6.2732	6.28205	32917	29221.0	29219.0	29219	2	0	29491.0	28982	239	509	0.5011	0.501	0.5657	0.7038	0.6953	0.7972	8238	7305.0	7305.0	7305	0	0	7364.0	7239	66	125	0.5011	0.5011	0.5634	0.7057	0.6971	0.7967
4	sgd	3	33	1	0.3698150992393493	0.0010080814361572	0.58492	6.27707	6.33336	32917	29221.0	29220.0	29220	1	0	29574.0	28915	306	659	0.5011	0.5009	0.5848	0.7037	0.7004	0.7884	8238	7305.0	7305.0	7305	0	0	7384.0	7223	82	161	0.5011	0.5011	0.5816	0.7057	0.7005	0.7856
5	sgd	3	33	2	0.3738752206166585	0.0008092800776163	0.70684	6.27577	6.33196	32917	29221.0	29220.0	29220	1	0	29548.0	28968	253	580	0.5011	0.501	0.575	0.7037	0.7017	0.7778	8238	7305.0	7305.0	7305	0	0	7381.0	7239	66	142	0.5011	0.5011	0.5725	0.7057	0.704	0.7752
6	sgd	3	330	0	0.3689154028892517	0.0010981400807698	0.57418	6.27435	6.35843	32620	28958.0	28957.0	28957	1	0	29089.0	28863	95	226	0.5011	0.5011	0.5302	0.7033	0.6948	0.7731	8238	7305.0	7305.0	7305	0	0	7330.0	7284	21	46	0.5011	0.5011	0.5242	0.7057	0.7009	0.7659
7	sgd	3	330	1	0.3743927200635274	0.0009979168574015	0.76735	6.2721	6.34011	32621	28966.0	28964.0	28964	2	0	29110.0	28855	111	255	0.5011	0.501	0.534	0.7042	0.7132	0.7777	8238	7305.0	7305.0	7305	0	0	7345.0	7280	25	65	0.5011	0.5011	0.5341	0.7057	0.7127	0.7729
8	sgd	3	330	2	0.3750187993049622	0.0010004480679829	0.91093	6.27267	6.3164	32621	28964.0	28963.0	28963	1	0	29159.0	28835	129	324	0.5011	0.5009	0.5431	0.7045	0.7014	0.7832	8238	7305.0	7305.0	7305	0	0	7361.0	7274	31	87	0.5011	0.5011	0.5455	0.7057	0.7008	0.7751
9	sgd	3	1648	0	0.362909984588623	0.0010592540105183	0.95246	6.27134	6.24921	31351	27835.0	27834.0	27834	1	0	28065.0	27693	142	372	0.5011	0.5011	0.5514	0.7034	0.714	0.7767	8238	7305.0	7305.0	7305	0	0	7357.0	7267	38	90	0.5011	0.5011	0.5466	0.7057	0.7127	0.7707
10	sgd	3	1648	1	0.3651834885279337	0.001037844022115	0.73355	6.27167	6.17956	31356	27830.0	27828.0	27828	2	0	27981.0	27724	106	257	0.5011	0.5011	0.5356	0.7039	0.7083	0.7789	8238	7305.0	7305.0	7305	0	0	7346.0	7279	26	67	0.5011	0.5011	0.5351	0.7057	0.7091	0.7718
11	sgd	3	1648	2	0.3561110178629557	0.0010468085606892	0.82676	6.27245	6.37113	31338	27841.0	27840.0	27840	1	0	28058.0	27678	163	380	0.5011	0.5011	0.5524	0.7043	0.7165	0.7767	8238	7305.0	7305.0	7305	0	0	7368.0	7265	40	103	0.5011	0.5011	0.5534	0.7057	0.7175	0.7713
12	sgd	3	3295	0	0.3339865922927856	0.0015087326367696	1.0382	6.27199	6.1897	29819	26469.0	26477.0	26464	5	13	26650.0	26353	116	297	0.5012	0.503	0.5432	0.7079	0.7067	0.7795	8238	7305.0	7306.0	7304	1	2	7356.0	7277	28	79	0.5011	0.5021	0.5414	0.7057	0.7039	0.7717
13	sgd	3	3295	1	0.3302965799967448	0.0011659423510233	1.03141	6.272	6.19753	29831	26503.0	26503.0	26501	2	2	26707.0	26367	136	340	0.5012	0.5014	0.5496	0.7064	0.6989	0.7795	8238	7305.0	7305.0	7305	0	0	7362.0	7267	38	95	0.5011	0.5011	0.5493	0.7057	0.6981	0.7717
14	sgd	3	3295	2	0.3453271945317586	0.0011634985605875	0.91747	6.27218	6.25082	29812	26475.0	26473.0	26472	3	1	26638.0	26368	107	270	0.501	0.5011	0.5394	0.7048	0.7003	0.7766	8238	7305.0	7305.0	7305	0	0	7352.0	7276	29	76	0.5011	0.5011	0.5397	0.7057	0.7004	0.7703
15	sgd	3	6590	0	0.3100672245025634	0.0012350956598917	0.97039	6.2713	6.05356	26976	23959.0	23967.0	23947	12	20	24127.0	23845	114	282	0.5008	0.5039	0.5451	0.7009	0.7072	0.7767	8238	7305.0	7311.0	7304	1	7	7352.0	7270	35	82	0.5011	0.5047	0.5425	0.7057	0.7105	0.7723
16	sgd	3	6590	1	0.3135858575503031	0.0012185374895731	0.83478	6.27153	6.07699	26956	23940.0	23947.0	23932	8	15	24084.0	23828	112	256	0.501	0.5033	0.541	0.7064	0.7131	0.7824	8238	7305.0	7309.0	7304	1	5	7357.0	7277	28	80	0.5011	0.5037	0.5419	0.7057	0.711	0.7719
17	sgd	3	6590	2	0.3025120139122009	0.0012397448221842	0.98596	6.2716	6.05351	26955	23950.0	23967.0	23940	10	27	24102.0	23858	92	244	0.5013	0.5056	0.5399	0.7019	0.7073	0.7734	8238	7305.0	7312.0	7304	1	8	7350.0	7278	27	72	0.5011	0.5053	0.5377	0.7057	0.7104	0.7713
